fetched_at,source_router,log_id,time,topics,message
2026-01-30 20:21:37,R2-Dist,*4,2026-01-30 20:20:30,"interface,info","ether1 link up (speed 1G, full duplex)"
2026-01-30 20:21:37,R2-Dist,*5,2026-01-30 20:20:30,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 2.2.2.2%loopback } created
2026-01-30 20:21:37,R2-Dist,*6,2026-01-30 20:20:30,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 2.2.2.2%loopback } state change to Waiting
2026-01-30 20:21:37,R2-Dist,*7,2026-01-30 20:20:32,"interface,info","ether2 link up (speed 1G, full duplex)"
2026-01-30 20:21:37,R2-Dist,*8,2026-01-30 20:20:32,"interface,info","ether3 link up (speed 1G, full duplex)"
2026-01-30 20:21:37,R2-Dist,*9,2026-01-30 20:20:32,"dhcp,info",dhcp-client on ether1 got IP address 192.168.153.132
2026-01-30 20:21:37,R2-Dist,*A,2026-01-30 20:20:33,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } created
2026-01-30 20:21:37,R2-Dist,*B,2026-01-30 20:20:33,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } state change to Waiting
2026-01-30 20:21:37,R2-Dist,*C,2026-01-30 20:20:33,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } created
2026-01-30 20:21:37,R2-Dist,*D,2026-01-30 20:20:33,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } state change to Waiting
2026-01-30 20:21:37,R2-Dist,*E,2026-01-30 20:20:36,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Down } state change to Init
2026-01-30 20:21:37,R2-Dist,*F,2026-01-30 20:20:36,"interface,info","ether4 link up (speed 1G, full duplex)"
2026-01-30 20:21:37,R2-Dist,*10,2026-01-30 20:20:42,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Down } state change to Init
2026-01-30 20:21:37,R2-Dist,*11,2026-01-30 20:20:42,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Init } state change to TwoWay
2026-01-30 20:21:37,R2-Dist,*12,2026-01-30 20:20:46,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Init } state change to TwoWay
2026-01-30 20:21:37,R2-Dist,*13,2026-01-30 20:21:10,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 2.2.2.2%loopback } neighbor election
2026-01-30 20:21:37,R2-Dist,*14,2026-01-30 20:21:10,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 2.2.2.2%loopback } state change to DR
2026-01-30 20:21:37,R2-Dist,*15,2026-01-30 20:21:10,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 2.2.2.2%loopback } change DR: me
2026-01-30 20:21:37,R2-Dist,*16,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor election
2026-01-30 20:21:37,R2-Dist,*17,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } state change to DR
2026-01-30 20:21:37,R2-Dist,*18,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } change DR: me BDR: 1.1.1.1
2026-01-30 20:21:37,R2-Dist,*19,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: TwoWay } state change to ExStart
2026-01-30 20:21:37,R2-Dist,*1A,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: ExStart } negotiation done
2026-01-30 20:21:37,R2-Dist,*1B,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: ExStart } state change to Exchange
2026-01-30 20:21:37,R2-Dist,*1C,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Exchange } exchange lsdb size 1
2026-01-30 20:21:37,R2-Dist,*1D,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor election
2026-01-30 20:21:37,R2-Dist,*1E,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Exchange } exchange done
2026-01-30 20:21:37,R2-Dist,*1F,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Exchange } state change to Loading
2026-01-30 20:21:37,R2-Dist,*20,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Loading } loading done
2026-01-30 20:21:37,R2-Dist,*21,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 1.1.1.1 state: Loading } state change to Full
2026-01-30 20:21:37,R2-Dist,*22,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor election
2026-01-30 20:21:37,R2-Dist,*23,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } state change to DR other
2026-01-30 20:21:37,R2-Dist,*24,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } change DR: 3.3.3.3 BDR: 3.3.3.3
2026-01-30 20:21:37,R2-Dist,*25,2026-01-30 20:21:13,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: TwoWay } state change to ExStart
2026-01-30 20:21:37,R2-Dist,*26,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: ExStart } negotiation done
2026-01-30 20:21:37,R2-Dist,*27,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: ExStart } state change to Exchange
2026-01-30 20:21:37,R2-Dist,*28,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Exchange } exchange lsdb size 3
2026-01-30 20:21:37,R2-Dist,*29,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor election
2026-01-30 20:21:37,R2-Dist,*2A,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } state change to Backup DR
2026-01-30 20:21:37,R2-Dist,*2B,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } change BDR: me
2026-01-30 20:21:37,R2-Dist,*2C,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Exchange } exchange done
2026-01-30 20:21:37,R2-Dist,*2D,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Exchange } state change to Loading
2026-01-30 20:21:37,R2-Dist,*2E,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Loading } loading done
2026-01-30 20:21:37,R2-Dist,*2F,2026-01-30 20:21:16,"route,ospf,info",ospf-1 { version: 2 router-id: 2.2.2.2 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.5%ether3 } neighbor { router-id: 3.3.3.3 state: Loading } state change to Full
2026-01-30 20:21:37,R2-Dist,*30,2026-01-30 20:21:36,"system,info,account",user admin logged in from 192.168.153.130 via rest-api
2026-01-30 20:21:37,R2-Dist,*31,2026-01-30 20:21:36,"system,info,account",user admin logged in via api
2026-01-30 20:21:38,R3-Access,*0,2026-01-30 20:20:26,"system,info",router rebooted by console:admin@ttyS0/shutdown
2026-01-30 20:21:38,R3-Access,*1,2026-01-30 20:20:26,"interface,info",lo link up
2026-01-30 20:21:38,R3-Access,*2,2026-01-30 20:20:27,"route,ospf,info",instance { version: 2 router-id: 3.3.3.3 } created
2026-01-30 20:21:38,R3-Access,*3,2026-01-30 20:20:27,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area { 0.0.0.0 } created
2026-01-30 20:21:38,R3-Access,*4,2026-01-30 20:20:28,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area-0 { 0.0.0.0 } interface { broadcast 3.3.3.3%loopback } created
2026-01-30 20:21:38,R3-Access,*5,2026-01-30 20:20:28,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area-0 { 0.0.0.0 } interface { broadcast 3.3.3.3%loopback } state change to Waiting
2026-01-30 20:21:38,R3-Access,*6,2026-01-30 20:20:30,"interface,info","ether1 link up (speed 1G, full duplex)"
2026-01-30 20:21:38,R3-Access,*7,2026-01-30 20:20:31,"interface,info","ether2 link up (speed 1G, full duplex)"
2026-01-30 20:21:38,R3-Access,*8,2026-01-30 20:20:31,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.10%ether2 } created
2026-01-30 20:21:38,R3-Access,*9,2026-01-30 20:20:31,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.10%ether2 } state change to Waiting
2026-01-30 20:21:38,R3-Access,*A,2026-01-30 20:20:32,"dhcp,info",dhcp-client on ether1 got IP address 192.168.153.133
2026-01-30 20:21:38,R3-Access,*B,2026-01-30 20:20:35,"interface,info","ether3 link up (speed 1G, full duplex)"
2026-01-30 20:21:38,R3-Access,*C,2026-01-30 20:20:35,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.6%ether3 } created
2026-01-30 20:21:38,R3-Access,*D,2026-01-30 20:20:35,"route,ospf,info",ospf-1 { version: 2 router-id: 3.3.3.3 } area-0 { 0.0.0.0 } interface { broadcast 10.10.10.6%ether3 } state change to Waiting
